OBJECTID	TARGET_FID	LON	LAT	MAX_MMI
4070	3783	-118.0590626	34.95619266	6.8
4071	444	-115.8132744	32.793523	4.8
4072	9757	-123.2692912	38.69396768	8.2
4073	2743	-117.6997365	34.29089643	6.9
4074	919	-114.8251276	33.09506866	2.9
4075	554	-116.3522635	32.86900579	4.4
4076	3457	-116.082769	34.73502021	6.2
4077	3122	-114.9149591	34.51325422	2.6
4078	7841	-118.2387256	37.49214606	7.5
4079	2849	-118.5980518	34.36508134	8.4
4080	10915	-123.4489543	39.39165705	7.0
4081	5947	-121.6523237	36.34306217	5.0
4082	5494	-120.6641769	36.05309384	5.8
4083	1817	-117.5200734	33.69506275	5.5
4084	14751	-122.7303021	41.64486375	3.9
4085	13465	-123.6286173	40.90221672	4.5
4086	4159	-115.5437798	35.17676988	6.1
4087	10476	-121.2031661	39.11340829	3.8
4088	7728	-117.9692311	37.42083643	7.9
4089	5757	-117.8793995	36.19821225	7.7
4090	3339	-116.262432	34.66116407	6.1
4091	7036	-117.6099049	36.99155291	7.3
4092	12221	-120.7540084	40.15113624	4.0
4093	9997	-122.550639	38.8340565	6.0
4094	3336	-116.5319266	34.66116407	6.2
4095	10342	-122.8201336	39.04367366	6.9
4096	8849	-121.4726607	38.13086661	5.9
4097	12067	-124.1614113	40.09016539	8.4
4098	5712	-121.885015	36.22484676	5.9
4099	5254	-121.3828291	35.90770736	4.6
4100	11618	-122.8201336	39.80695727	4.8
4101	6350	-116.7115987	36.55982544	6.6
4102	2658	-114.9149591	34.21664596	2.7
4103	12688	-120.4845138	40.42523013	2.9
4104	7007	-120.2150193	36.99155291	4.8
4105	563	-115.5437798	32.86900579	7.8
4106	2497	-118.9573779	34.14233	6.2
4107	13243	-122.7303021	40.76628298	2.2
4108	12555	-122.0116498	40.35681087	2.6
4109	3097	-117.1607473	34.51325422	6.4
4110	13477	-122.550639	40.90221672	2.8
4111	3937	-114.6684517	35.01163165	5.3
4112	1151	-114.8251276	33.24545522	2.8
4113	10332	-123.7180596	39.04383202	8.5
4114	15118	-121.023503	41.84593627	2.3
4115	11525	-120.7540084	39.73791355	3.8
4116	4597	-117.8793995	35.46994406	6.8
4117	11059	-120.9336715	39.46104663	4.4
4118	15242	-120.3048508	41.91282048	1.8
4119	13852	-120.1251877	41.10559451	2.6
4120	561	-115.7234428	32.86900579	7.1
4121	7677	-122.5185526	37.44774505	7.2
4122	4016	-117.9692311	35.10331038	6.2
4123	5175	-118.0590626	35.83491374	7.2
4124	10920	-122.9997966	39.39165705	6.0
4125	10228	-122.6404705	38.97387013	6.1
4126	4696	-119.4065355	35.54307135	5.2
4127	13359	-122.7303021	40.83428469	2.3
4128	11290	-121.023503	39.59961844	3.9
4129	6925	-117.1626109	36.91825237	6.8
4130	2864	-117.2505788	34.36508134	5.9
4131	1592	-116.8912527	33.54545285	5.5
4132	12683	-120.9336715	40.42523013	2.6
4133	6781	-119.6760301	36.8479164	5.3
4134	1499	-114.8251276	33.47055056	2.8
4135	6446	-118.5082202	36.63195482	7.8
4136	1148	-115.0946221	33.24545522	3.0
4137	12674	-121.7421552	40.42523013	2.5
4138	10834	-120.3048508	39.32219839	3.7
4139	9083	-121.2929976	38.27205313	5.5
4140	6802	-117.789568	36.8479164	7.4
4141	9654	-122.1014814	38.62382017	6.2
4142	12333	-121.1133345	40.2197639	4.1
4143	13700	-123.3591228	41.03787166	3.9
4144	2280	-117.6099049	33.99350188	6.7
4145	8854	-121.023503	38.13086661	4.6
4146	13157	-120.0390394	40.69815069	2.7
4147	1367	-116.262432	33.39558348	4.3
4148	13693	-123.9879435	41.03787166	5.8
4149	9995	-122.7303021	38.8340565	6.3
4150	7730	-117.7997387	37.41215263	7.5
4151	8507	-120.9336715	37.9185739	5.3
4152	447	-115.5437798	32.793523	7.9
4153	7214	-122.4318697	37.15566052	7.2
4154	9312	-121.5624922	38.41296569	5.1
4155	6305	-120.7540084	36.55983269	6.5
4156	2767	-115.5437798	34.29089643	3.0
4157	4729	-116.4420951	35.54307135	6.6
4158	5056	-118.3285572	35.76205328	6.4
4159	6296	-121.5624922	36.55983269	7.2
4160	8722	-122.4608075	38.06017072	6.8
4161	14507	-123.8082804	41.51046567	4.9
4162	9331	-119.8556931	38.41296569	3.7
4163	437	-116.4420951	32.793523	4.5
4164	3243	-114.4681938	34.58617637	
4165	6566	-118.1488941	36.70400952	9.1
4166	2871	-116.6217581	34.36508134	5.7
4167	12658	-123.1794597	40.42523013	4.4
4168	13848	-120.4845138	41.10559451	3.2
4169	1958	-115.2742852	33.76977022	3.0
4170	2517	-117.1607473	34.14233	5.8
4171	7002	-120.6641769	36.99155291	6.1
4172	11174	-121.023503	39.53036711	4.1
4173	11732	-122.9997966	39.87593172	5.3
4174	1129	-116.8014212	33.24545522	5.0
4175	2079	-114.8251276	33.84441261	5.0
4176	2486	-119.9299345	34.11612221	4.0
4177	2252	-120.1251877	33.99350188	3.1
4178	1357	-117.1607473	33.39558348	5.5
4179	3919	-116.262432	35.02978462	6.7
4180	4109	-120.0353562	35.17676988	4.3
4181	10695	-122.3709759	39.25267069	4.1
4182	2044	-117.9692311	33.84441261	7.0
4183	8732	-121.5624922	38.06017072	6.6
4184	9447	-119.8556931	38.48331914	3.6
4185	13707	-122.7303021	41.03787166	3.1
4186	4225	-120.0353562	35.25016306	5.7
4187	1244	-116.8912527	33.32055167	5.1
4188	5520	-118.3285572	36.05309384	6.7
4189	4167	-114.8478805	35.15745273	
4190	3465	-115.3641167	34.73502021	2.7
4191	8396	-120.4845138	37.84767304	5.2
4192	14881	-121.4726607	41.71195789	2.9
4193	3697	-115.3641167	34.88253456	6.0
4194	12107	-120.5743454	40.08243916	3.9
4195	3004	-115.0946221	34.43920062	2.7
4196	12790	-121.7421552	40.49357985	3.8
4197	2277	-117.8793995	33.99350188	6.9
4198	2042	-118.1488941	33.84441261	8.0
4199	6445	-118.5980518	36.63195482	7.6
4200	14166	-123.1794597	41.30834436	3.8
4201	10132	-120.84384	38.90399773	5.1
4202	1100	-119.4101247	33.24269007	
4203	4244	-118.3285572	35.25016306	6.4
4204	3540	-119.0472094	34.80881039	8.1
4205	5081	-116.082769	35.76205328	6.3
4206	4020	-117.6099049	35.10331038	6.4
4207	7149	-117.8793995	37.06326967	7.7
4208	12229	-120.0386551	40.15115053	4.1
4209	7148	-117.9692311	37.06326967	8.1
4210	5768	-116.8912527	36.19821225	6.7
4211	4837	-117.1607473	35.61613202	7.0
4212	1923	-118.4183887	33.76977022	6.3
4213	2964	-118.6878833	34.43920062	7.7
4214	12530	-124.257438	40.35681087	9.0
4215	12913	-121.1133345	40.56186003	2.7
4216	9076	-121.9218183	38.27205313	6.2
4217	7114	-121.023503	37.06326967	6.6
4218	6089	-119.316704	36.41538631	6.3
4219	11646	-120.3048508	39.80695727	3.9
4220	6794	-118.5082202	36.8479164	7.9
4221	14857	-123.6286173	41.71195789	4.1
4222	4361	-118.2387256	35.32348985	6.2
4223	11148	-123.3591228	39.53036711	6.9
4224	12454	-120.6641769	40.28832212	4.1
4225	7475	-119.8556931	37.27801331	4.0
4226	7682	-122.1014814	37.42083643	8.0
4227	9443	-120.2150193	38.48331914	4.2
4228	7718	-118.8675463	37.42083643	6.4
4229	5485	-121.4726607	36.05309384	4.9
4230	14976	-123.3591228	41.77898207	7.0
4231	11144	-123.7184489	39.53036711	8.5
4232	9543	-121.6523237	38.55360398	5.1
4233	5619	-119.8556931	36.12568658	4.8
4234	14076	-120.84384	41.24083088	3.2
4235	4331	-120.9124976	35.31950269	3.5
4236	13843	-120.9336715	41.10559451	3.1
4237	1961	-115.0047906	33.76977022	2.8
4238	1215	-119.5014147	33.30506877	
4239	6573	-117.5200734	36.70400952	7.1
4240	10714	-120.6641769	39.25267069	3.8
4241	5891	-116.271728	36.26273828	6.3
4242	12443	-121.6523237	40.28832212	2.4
4243	2890	-114.9149591	34.36508134	2.7
4244	6756	-121.9218183	36.8479164	7.2
4245	2988	-116.5319266	34.43920062	9.0
4246	7568	-121.9218183	37.34945884	8.5
4247	4811	-119.496367	35.61613202	5.2
4248	9668	-120.84384	38.62382017	5.5
4249	13697	-123.6286173	41.03787166	4.4
4250	9080	-121.5624922	38.27205313	5.5
4251	5652	-116.8912527	36.12568658	6.7
4252	5955	-120.9336715	36.34306217	5.5
4253	9873	-123.2692912	38.76404647	8.0
4254	1699	-117.6997365	33.62029027	7.0
4255	12424	-123.3591228	40.28832212	5.5
4256	2957	-119.316704	34.43920062	7.3
4257	5380	-120.4845138	35.98043408	5.0
4258	2656	-115.0946221	34.21664596	2.7
4259	5047	-119.1370409	35.76205328	5.8
4260	4606	-117.0709158	35.46994406	7.0
4261	3219	-116.6217581	34.58724206	6.1
4262	1479	-116.6217581	33.47055056	8.3
4263	4248	-117.9692311	35.25016306	6.4
4264	3901	-117.8793995	35.02978462	6.2
4265	11963	-123.0896282	40.01367269	5.3
4266	10143	-119.870678	38.88958967	3.8
4267	11164	-121.9218183	39.53036711	4.6
4268	5531	-117.3404104	36.05309384	7.0
4269	3232	-115.4539483	34.58724206	2.8
4270	2958	-119.2268724	34.43920062	7.4
4271	4118	-119.2268724	35.17676988	7.0
4272	6755	-122.0111079	36.84827451	6.8
4273	5035	-120.2150193	35.76205328	4.2
4274	3412	-120.1251877	34.73502021	4.7
4275	2859	-117.6997365	34.36508134	6.9
4276	14316	-120.1251877	41.37578799	2.4
4277	13730	-120.6641769	41.03787166	3.1
4278	13134	-122.1014814	40.69821162	3.1
4279	12202	-122.4608075	40.15113624	3.6
4280	3884	-119.4065355	35.02978462	6.0
4281	14986	-122.4608075	41.77898207	3.6
4282	10450	-123.5387858	39.11340829	7.6
4283	13575	-124.1575529	40.96840541	6.3
4284	1459	-118.4238072	33.46064155	3.5
4285	4607	-116.9810842	35.46994406	6.9
4286	14763	-121.6523237	41.64486375	3.2
4287	3302	-119.5861986	34.66116407	5.7
4288	1599	-116.262432	33.54545285	4.3
4289	4033	-116.4420951	35.10331038	6.8
4290	9761	-122.9099651	38.69396768	7.8
4291	1265	-115.0047906	33.32055167	3.0
4292	13842	-121.023503	41.10559451	3.1
4293	11169	-121.4726607	39.53036711	4.5
4294	13255	-121.6523237	40.76628298	2.8
4295	4614	-116.3522635	35.46994406	6.6
4296	14661	-120.3946823	41.57769967	2.8
4297	568	-115.0946221	32.86900579	3.2
4298	4107	-120.2150193	35.17676988	4.1
4299	6578	-117.0709158	36.70400952	6.8
4300	14632	-122.9997966	41.57769967	4.1
4301	3754	-120.6640309	34.95608207	3.4
4302	14967	-124.1676065	41.77898207	7.0
4303	7798	-122.1014814	37.49214606	7.8
4304	5066	-117.4302419	35.76205328	7.1
4305	9182	-122.8201336	38.34254367	9.0
4306	3696	-115.4539483	34.88253456	6.0
4307	1099	-119.496367	33.24545522	4.5
4308	12912	-121.2031661	40.56186003	2.6
4309	12925	-120.0381472	40.56181556	2.7
4310	3110	-115.9929374	34.51325422	5.7
4311	11031	-123.4489543	39.46104663	7.0
4312	13252	-121.9218183	40.76628298	3.0
4313	8148	-121.9218183	37.70566666	7.5
4314	3640	-120.4845138	34.88253456	6.0
4315	11497	-123.2692912	39.73791355	6.6
4316	907	-115.9031059	33.09506866	3.9
4317	9659	-121.6523237	38.62382017	5.1
4318	3414	-119.9455247	34.73502021	5.0
4319	11623	-122.3709759	39.80695727	4.1
4320	14274	-123.8981119	41.37578799	5.4
4321	12203	-122.3709759	40.15113624	3.6
4322	4342	-119.9455247	35.32348985	4.6
4323	1125	-117.1607473	33.24545522	6.0
4324	3244	-114.4108283	34.56130603	2.7
4325	7471	-120.2150193	37.27801331	4.4
4326	9106	-119.2268724	38.27205313	4.8
4327	4599	-117.6997365	35.46994406	6.9
4328	13241	-122.9099651	40.76628298	3.0
4329	2875	-116.262432	34.36508134	5.6
4330	5031	-120.5743454	35.76205328	6.9
4331	7121	-120.3946823	37.06326967	4.8
4332	2538	-115.2742852	34.14233	2.9
4333	678	-115.6336113	32.94442438	3.7
4334	6100	-118.3285572	36.41538631	7.6
4335	195	-117.3036383	32.66522034	
4336	1149	-115.0047906	33.24545522	3.0
4337	12687	-120.5743454	40.42523013	4.0
4338	14876	-121.9218183	41.71195789	3.4
4339	4955	-116.9810842	35.68912602	6.9
4340	10138	-120.3048508	38.90399773	4.2
4341	2541	-115.0047906	34.14233	2.7
4342	5970	-119.5861986	36.34306217	5.4
4343	13125	-122.9099651	40.69821162	6.0
4344	8731	-121.6523237	38.06017072	6.7
4345	6466	-116.7271846	36.61814166	6.6
4346	10129	-121.1133345	38.90399773	3.6
4347	2666	-114.2160691	34.22982564	4.6
4348	13119	-123.4489543	40.69821162	4.7
4349	4856	-115.4572865	35.61338103	5.9
4350	11955	-123.8082804	40.01367269	7.6
4351	13135	-122.0116498	40.69821162	3.0
4352	9642	-123.1794597	38.62382017	7.8
4353	15083	-124.1676065	41.84593627	3.4
4354	10472	-121.5624922	39.11340829	4.4
4355	7481	-119.316704	37.27801331	5.1
4356	7259	-118.4183887	37.13491868	8.1
4357	13239	-123.0896282	40.76628298	3.6
4358	3668	-117.9692311	34.88253456	6.7
4359	9542	-121.7421552	38.55360398	5.5
4360	12430	-122.8201336	40.28832212	3.8
4361	14045	-123.6286173	41.24083088	5.3
4362	9900	-120.84384	38.76404647	5.5
4363	11645	-120.3946823	39.80695727	3.9
4364	3223	-116.262432	34.58724206	6.0
4365	12690	-120.3048508	40.42523013	2.6
4366	2898	-114.2101964	34.34566126	2.0
4367	3080	-118.6878833	34.51325422	8.1
4368	10583	-122.0116498	39.18307398	4.5
4369	8069	-118.5980518	37.63456121	7.5
4370	10458	-122.8201336	39.11340829	6.8
4371	11970	-122.4608075	40.01367269	3.9
4372	10707	-121.2929976	39.25267069	3.6
4373	7031	-118.0590626	36.99155291	8.3
4374	9563	-119.8556931	38.55360398	3.6
4375	7953	-118.5980518	37.56338767	7.5
4376	3908	-117.2505788	35.02978462	7.0
4377	8179	-119.1370409	37.70566666	5.2
4378	9895	-121.2929976	38.76404647	4.3
4379	4262	-116.7115897	35.25016306	6.9
4380	2648	-115.8132744	34.21664596	3.4
4381	9546	-121.3828291	38.55360398	4.8
4382	14064	-121.9218183	41.24083088	3.7
4383	10568	-123.3591228	39.18307398	7.2
4384	5850	-119.9455247	36.2706708	5.0
4385	4147	-116.6217581	35.17676988	6.9
4386	12528	-124.4140357	40.36113049	
4387	7803	-121.6523237	37.49214606	6.0
4388	13484	-121.9218183	40.90221672	3.3
4389	9564	-119.7658616	38.55360398	3.6
4390	10594	-121.023503	39.18307398	5.5
4391	6447	-118.4183887	36.63195482	8.0
4392	311	-117.3097398	32.71984659	
4393	3326	-117.4302419	34.66116407	6.6
4394	2649	-115.7234428	34.21664596	6.0
4395	5293	-117.8793995	35.90770736	8.0
4396	4121	-118.9573779	35.17676988	7.3
4397	12691	-120.2150193	40.42523013	2.6
4398	3179	-120.2150193	34.58724206	5.0
4399	4792	-121.2007578	35.61872082	5.5
4400	5721	-121.1133345	36.19821225	6.5
4401	12918	-120.6641769	40.56186003	2.7
4402	9081	-121.4726607	38.27205313	6.6
4403	14169	-122.9099651	41.30834436	4.5
4404	5714	-121.7418775	36.19844987	5.2
4405	5521	-118.2387256	36.05309384	6.9
4406	8496	-121.9218183	37.9185739	7.0
4407	9785	-120.7540084	38.69396768	5.5
4408	12226	-120.3048508	40.15113624	4.1
4409	5832	-121.5624922	36.2706708	5.1
4410	646	-118.5082417	32.94440648	
4411	2292	-116.5319266	33.99350188	7.0
4412	10239	-121.6523237	38.97387013	4.7
4413	10242	-121.3828291	38.97387013	4.0
4414	9207	-120.5743454	38.34254367	5.4
4415	14984	-122.6404705	41.77898207	5.0
4416	5732	-120.1251877	36.19821225	5.5
4417	5037	-120.0353562	35.76205328	4.5
4418	9645	-122.9099651	38.62382017	8.0
4419	3560	-117.2505788	34.80881039	6.3
4420	3193	-118.9573779	34.58724206	8.0
4421	2501	-118.5980518	34.14233	7.5
4422	13618	-120.3048508	40.97007905	3.0
4423	8503	-121.2929976	37.9185739	5.4
4424	6232	-116.8912527	36.48764317	6.7
4425	13121	-123.2692912	40.69821162	4.2
4426	806	-114.5555147	33.00704552	
4427	4278	-115.2742852	35.25016306	2.4
4428	2970	-118.1488941	34.43920062	7.5
4429	15120	-120.84384	41.84593627	2.4
4430	3450	-116.7115897	34.73502021	6.5
4431	15198	-124.2488338	41.91429089	3.6
4432	2967	-118.4183887	34.43920062	7.4
4433	1335	-119.094498	33.4303407	
4434	7006	-120.3048508	36.99155291	4.8
4435	4511	-115.1868764	35.39478786	2.4
4436	2631	-117.3404104	34.21664596	6.3
4437	3073	-119.316704	34.51325422	7.2
4438	15322	-123.538755	41.97347098	3.2
4439	2853	-118.2387256	34.36508134	7.2
4440	3439	-117.6997365	34.73502021	6.6
4441	5312	-116.1726005	35.90770736	6.3
4442	12070	-123.8981119	40.08243916	8.0
4443	5392	-119.4065355	35.98043408	6.0
4444	10801	-123.2692912	39.32219839	7.4
4445	12915	-120.9336715	40.56186003	2.7
4446	12782	-122.4608075	40.49357985	2.6
4447	11380	-123.3591228	39.6688006	6.8
4448	6313	-120.0353562	36.55983269	5.0
4449	4496	-116.5319266	35.39675021	6.7
4450	5756	-117.9692311	36.19821225	7.8
4451	3637	-120.7198347	34.89482007	3.1
4452	3695	-115.5437798	34.88253456	6.1
4453	12216	-121.2031661	40.15113624	4.0
4454	11398	-121.7421552	39.6688006	4.9
4455	5138	-121.3828291	35.83491374	4.5
4456	6427	-120.2150193	36.63195482	5.4
4457	4010	-118.5082202	35.10331038	7.2
4458	14657	-120.7540084	41.57769967	3.1
4459	6688	-117.6099049	36.77599673	7.2
4460	1153	-114.6812399	33.22065862	
4461	10694	-122.4608075	39.25267069	4.1
4462	12774	-123.1794597	40.49357985	4.2
4463	14312	-120.4845138	41.37578799	3.4
4464	3651	-119.496367	34.88253456	5.6
4465	6881	-121.1133345	36.91976847	5.8
4466	11039	-122.7303021	39.46104663	4.0
4467	2165	-117.5200734	33.91898986	6.7
4468	6996	-121.2031661	36.99155291	5.8
4469	4245	-118.2387256	35.25016306	6.2
4470	13728	-120.84384	41.03787166	3.1
4471	10113	-122.550639	38.90399773	6.0
4472	9298	-122.8201336	38.41296569	9.5
4473	13155	-120.2150193	40.69821162	2.8
4474	10020	-120.4845138	38.8340565	4.6
4475	6572	-117.6099049	36.70400952	7.1
4476	5405	-118.2387256	35.98043408	6.8
4477	3558	-117.4302419	34.80881039	6.1
4478	12765	-123.9879435	40.49357985	7.4
4479	4277	-115.3641167	35.25016306	6.0
4480	7343	-121.2929976	37.20649991	5.2
4481	5762	-117.4302419	36.19821225	7.0
4482	3240	-114.735296	34.58724206	
4483	3208	-117.6099049	34.58724206	6.7
4484	11390	-122.4608075	39.6688006	4.2
4485	8980	-120.1251877	38.20149409	3.8
4486	9449	-119.6760301	38.48331914	3.6
4487	11530	-120.3048508	39.73791355	4.0
4488	3112	-115.8132744	34.51325422	5.6
4489	2732	-118.6878833	34.29089643	8.6
4490	11050	-121.7421552	39.46104663	4.6
4491	1932	-117.6099049	33.76977022	5.8
4492	12188	-123.7184489	40.15113624	7.1
4493	10333	-123.6286173	39.04367366	8.2
4494	12672	-121.9218183	40.42523013	2.6
4495	9217	-119.6760301	38.34254367	3.7
4496	11377	-123.6286173	39.6688006	6.8
4497	9421	-122.1913129	38.48331914	6.9
4498	1472	-117.2505788	33.47055056	5.4
4499	13367	-122.0116498	40.83428469	3.2
4500	14426	-120.6641769	41.44316177	3.4
4501	7582	-120.6641769	37.34945884	5.2
4502	14656	-120.84384	41.57769967	3.0
4503	5136	-121.5195949	35.86786147	4.9
4504	2308	-115.0946221	33.99350188	2.8
4505	7004	-120.4845138	36.99155291	5.2
4506	10230	-122.4608075	38.97387013	5.5
4507	4735	-115.9031059	35.54307135	6.3
4508	10799	-123.4489543	39.32219839	7.0
4509	1144	-115.4539483	33.24545522	4.3
4510	560	-115.8132744	32.86900579	3.9
4511	781	-116.8014212	33.0197787	5.3
4512	1721	-115.7234428	33.62029027	3.5
4513	1838	-115.6336113	33.69506275	4.8
4514	4128	-118.3285572	35.17676988	6.6
4515	13225	-124.3097077	40.74258742	7.4
4516	10941	-121.1133345	39.39165705	4.6
4517	10012	-121.2031661	38.8340565	4.1
4518	14428	-120.4845138	41.44316177	3.4
4519	5723	-120.9336715	36.19821225	5.8
4520	2273	-118.2387256	33.99350188	7.5
4521	2385	-118.5980518	34.06794862	6.0
4522	6211	-118.7777148	36.48764317	7.1
4523	14529	-121.8319868	41.51046567	3.5
4524	8297	-118.9573779	37.77670394	5.6
4525	2432	-114.4201432	34.10445498	2.7
4526	6095	-118.7777148	36.41538631	7.0
4527	5087	-115.5730222	35.73791967	6.0
4528	454	-114.9149591	32.793523	3.0
4529	10117	-122.1913129	38.90399773	4.6
4530	2851	-118.4183887	34.36508134	7.0
4531	4234	-119.2268724	35.25016306	5.8
4532	4017	-117.8793995	35.10331038	6.2
4533	12445	-121.4726607	40.28832212	2.3
4534	2540	-115.0946221	34.14233	2.8
4535	12101	-121.1133345	40.08243916	3.8
4536	2399	-117.3404104	34.06794862	6.1
4537	2773	-115.0047906	34.29089643	2.7
4538	4809	-119.6760301	35.61613202	5.5
4539	5519	-118.4183887	36.05309384	6.6
4540	333	-115.3641167	32.71797609	3.5
4541	4836	-117.2505788	35.61613202	7.0
4542	4454	-120.3048508	35.39675021	4.0
4543	8491	-122.3709759	37.9185739	7.6
4544	8060	-119.4065355	37.63456121	4.7
4545	7016	-119.4065355	36.99155291	4.9
4546	14039	-124.1504368	41.23890394	5.3
4547	12227	-120.2150193	40.15113624	4.1
4548	4133	-117.8793995	35.17676988	6.3
4549	2662	-114.555633	34.21664596	
4550	914	-115.2742852	33.09506866	3.3
4551	8276	-120.84384	37.77670394	5.3
4552	8062	-119.2268724	37.63456121	5.1
4553	14530	-121.7421552	41.51046567	3.4
4554	6575	-117.3404104	36.70400952	7.0
4555	6341	-117.5200734	36.55983269	7.1
4556	9891	-121.6523237	38.76404647	5.2
4557	3443	-117.3404104	34.73502021	6.8
4558	9994	-122.8201336	38.8340565	6.3
4559	2295	-116.262432	33.99350188	5.2
4560	13459	-124.1668469	40.90174198	6.8
4561	83	-116.9821159	32.57552943	5.4
4562	14874	-122.1014814	41.71195789	3.5
4563	7115	-120.9336715	37.06326967	7.4
4564	7221	-121.8319868	37.13491868	7.9
4565	12429	-122.9099651	40.28832212	4.1
4566	2160	-117.9692311	33.91898986	7.8
4567	9526	-123.1794597	38.55360398	8.0
4568	12336	-120.84384	40.2197639	4.1
4569	13378	-121.023503	40.83428469	2.9
4570	8514	-120.3048508	37.9185739	4.8
4571	1810	-118.1467639	33.71051028	4.8
4572	10372	-120.1251877	39.04367366	7.0
4573	2193	-115.0047906	33.91898986	2.8
4574	13493	-121.1133345	40.90221672	2.9
4575	5872	-117.9692311	36.2706708	7.6
4576	14872	-122.2811444	41.71195789	3.6
4577	12459	-120.2150193	40.28832212	4.2
4578	5161	-119.316704	35.83491374	5.8
4579	15121	-120.7540084	41.84593627	2.4
4580	15088	-123.7184489	41.84593627	3.5
4581	10829	-120.7540084	39.32219839	4.0
4582	13365	-122.1913129	40.83428469	3.4
